channelId,channelName,type,uploads,views,likes,comments,avg_views,er,shorts_ratio,median_views,p90_views,avg_subscribers
UC0OofhCnRIWYAD6Yxll0tTQ,변덕이 하루,creator,1,1768,25,12,1768.00,0.020928,1.0000,1768,1768,762.00
UCv4WbHkMJQFQRhjx-mmahLg,링링픽,creator,1,1765,0,0,1765.00,0.000000,1.0000,1765,1765,11.00
UCBt2Kxpz9_unBU3bZbKpogw,친절한 TMI 원장님: 대전 피부과 아비쥬의원,hospital_clinic,4,1751,46,3,437.75,0.027984,0.7500,200.5,969.0000000000002,732.00
UCzda5AC7Ms-oz-0sAEpS8qA,의정부역 쏘울성형외과.피부과의원,hospital_clinic,5,1746,6,0,349.20,0.003436,1.0000,346,475.20000000000005,90.00
UCK_SS-VZj0tQORGbdDnel8A,유채 YUCHAE,creator,1,1740,41,20,1740.00,0.035057,0.0000,1740,1740,50100.00
UCLcvQbSlPNq_xUrnqSDcn-g,닥터퍼플,creator,7,1737,20,7,248.14,0.015544,1.0000,288,335.6,180.00
UC9zPfR9hlLss7LgIXeNvtog,맹츄리🥚,creator,1,1737,7,0,1737.00,0.004030,1.0000,1737,1737,25.00
UCGdVtO6Oj5xGT6GbBiRIhkA,서아,creator,1,1726,29,2,1726.00,0.017961,1.0000,1726,1726,203.00
UCcx167qt7BuSVBWb2T4ZdlA,L.채아,creator,1,1723,6,12,1723.00,0.010447,1.0000,1723,1723,304.00
UCyLA9_DLUgULFUokdqOw2KA,언니의미용노트 ㆍ お姉さんのビューティーメモ,creator,1,1676,6,0,1676.00,0.003580,1.0000,1676,1676,13.00
UCm7lUwAwhDwpxY4bO6Q7nfQ,블랑드비 압구정,creator,1,1646,2,2,1646.00,0.002430,0.0000,1646,1646,6490.00
UC0lL87KXFaVLAby0QPm80bA,칸쵸☆,creator,1,1640,6,1,1640.00,0.004268,1.0000,1640,1640,108.00
UCQbB6Y_goAIPkMWt5hcOTmQ,오후,creator,1,1640,0,10,1640.00,0.006098,0.0000,1640,1640,542.00
UCkr38MzTNQrj12-Jb8CuPxQ,암웨이 김민희ABO,creator,1,1639,3,0,1639.00,0.001830,1.0000,1639,1639,17.00
UCna3XwD_mHGCoLp97rS7pMg,의사들의 피부 연구소 TONES SKIN LAB,creator,1,1639,10,0,1639.00,0.006101,1.0000,1639,1639,75.00
UCV3EjfR4wDkiBUhN5ZTUNVQ,부산 코성형 제이오성형외과,hospital_clinic,1,1636,10,0,1636.00,0.006112,1.0000,1636,1636,325.00
UCPp_8sZhDNdeAGLgsMcGBKQ,피부차트 by 뷰티주치의,hospital_clinic,1,1626,4,1,1626.00,0.003075,1.0000,1626,1626,349.00
UChX3M7R_kErxCK-mlcOyCyg,셀온피부과 CELLON Dermatology,hospital_clinic,3,1612,6,0,537.33,0.003722,0.6667,237,1122.6,3190.00
UCkjTBg_XtluZfFjs6KV16Lw,글램듀 GLAMDEW,creator,1,1574,3,0,1574.00,0.001906,1.0000,1574,1574,43.00
UCWT49Xq6FxXpm3GKWIBE69A,국밥이🤍,creator,1,1562,21,0,1562.00,0.013444,1.0000,1562,1562,1060.00
UC7sGH3zB5r7eNaiRk0adSLQ,또리유 DDOLEEU,creator,1,1555,1,0,1555.00,0.000643,1.0000,1555,1555,140.00
UCBh26ksdk-pOXmZf0MYyeFQ,머니,creator,1,1541,5,0,1541.00,0.003245,1.0000,1541,1541,375.00
UC0cvfqt6AvekQReh7PHRbJw,퍼밋,creator,1,1516,0,8,1516.00,0.005277,0.0000,1516,1516,3150.00
UCx8uHdZRCYFeEIrLfQ5SXzA,렛미인닥터스 방숙현,creator,2,1509,18,2,754.50,0.013254,0.0000,754.5,1078.1,10100.00
UCSBRWmWlqcpRozo-Yj3MxZw,여니의 하루,creator,1,1504,3,0,1504.00,0.001995,1.0000,1504,1504,0.00
UCpilMFv8T1BE6PsY959btHw,체인지클리닉,hospital_clinic,2,1494,8,0,747.00,0.005355,1.0000,747,803,15500.00
UCsaLSriDhqxcbAvPXm66sxg,오늘도 맑음,creator,1,1493,8,1,1493.00,0.006028,1.0000,1493,1493,20.00
UCExvKr7Koz45kH2Fubo2JfQ,evening이브닝,creator,1,1493,32,16,1493.00,0.032150,0.0000,1493,1493,15700.00
UCklHkK9wKpff1Bil8EtnCdA,hyewon,creator,1,1472,7,2,1472.00,0.006114,1.0000,1472,1472,45.00
UCYFbqni3aQ-AV8VYLGMpSlw,여니샵,creator,1,1472,3,0,1472.00,0.002038,1.0000,1472,1472,6.00
UClwOX-XDf77AXjJi5xzsVDw,Dr.백피디(백두산의 피부 디렉터),hospital_clinic,1,1469,5,2,1469.00,0.004765,1.0000,1469,1469,252.00
UCvVRSo5EnhQJ1ZMuF8y9F0Q,아르스킨의원,hospital_clinic,1,1467,3,0,1467.00,0.002045,1.0000,1467,1467,36.00
UCSatL2dMC_O9_ptyEdg3OZw,Cedar 시더,creator,1,1458,89,7,1458.00,0.065844,0.0000,1458,1458,155.00
UCSEFg1JkYHRgegliyyGtaJw,베일러클리닉,hospital_clinic,1,1457,2,0,1457.00,0.001373,1.0000,1457,1457,524.00
UCZFVtSsczGRxWQly4TbKDhg,나루💗,creator,1,1442,14,1,1442.00,0.010402,1.0000,1442,1442,404.00
UCavxmKDD4F_6BR5HWhQpH2w,크리스탈성형외과의원,hospital_clinic,1,1433,9,0,1433.00,0.006281,1.0000,1433,1433,31.00
UCly7VZBH9SsXVE1zOzHTPbA,그니리,creator,1,1423,3,0,1423.00,0.002108,1.0000,1423,1423,8.00
UCZe-kSuiKDpzxt3o4-DSxfQ,sunflower,creator,1,1422,3,3,1422.00,0.004219,1.0000,1422,1422,828.00
UCb0q7FZ54T3HS-rk_spWEAA,채유솔,creator,1,1384,10,3,1384.00,0.009393,1.0000,1384,1384,279.00
UCoIrbbFDy_6V7NZjNQl3s6A,령원한 Ryeong,creator,2,1380,30,2,690.00,0.023188,0.0000,690,814.8,770.00
UCh_Zw_G3TIDY1PtCMxQRk0Q,클림 Kleam,hospital_clinic,1,1347,55,0,1347.00,0.040831,0.0000,1347,1347,2750.00
UCnO1HxXPkPWJDkfPg9D811g,조영욱 TV,creator,1,1343,3,0,1343.00,0.002234,1.0000,1343,1343,2.00
UCCBkUZhOleOl3fRfoJYl3ig,SJINA,creator,2,1307,6,2,653.50,0.006121,0.5000,653.5,744.3,1080.00
UCL2cso1kKTHq5uxNuVbwylw,쏘윤,creator,1,1302,6,0,1302.00,0.004608,1.0000,1302,1302,4.00
UCUv-lWaEHe0mhKUkkc_9qeg,꽉찬피부 곽원장,creator,2,1287,9,0,643.50,0.006993,1.0000,643.5,687.9,139.00
UCVtL9UAhPyWobKFfe8d5jWQ,뽀로료•ɞ•,creator,1,1285,5,2,1285.00,0.005447,1.0000,1285,1285,235.00
UCBjkOfWnSKHGrrAMe9bVTrg,원님 wonnim,creator,1,1274,3,2,1274.00,0.003925,1.0000,1274,1274,29.00
UC5ZeefspfbMhqwbf9iLr5mQ,설밥이(설익은밥),creator,5,1271,3,0,254.20,0.002360,1.0000,230,417.4,1.00
UC-KTY5votCIw_o-PtCdZN-w,openingps,creator,1,1268,5,0,1268.00,0.003943,1.0000,1268,1268,0.00
UCHr-sFNoF7widLbCeSXJLIA,규빵로그,creator,1,1262,2,0,1262.00,0.001585,1.0000,1262,1262,4.00
UCol1njpnw5a81lE2wpcA5AQ,닥터뷰티스트,creator,1,1256,2,0,1256.00,0.001592,1.0000,1256,1256,1980.00
UCllzHA8vLlniSkKIJ82PZTw,면지의숲 myeonji,creator,1,1244,6,0,1244.00,0.004823,1.0000,1244,1244,9070.00
UCynCPrpg15mqsm6bqrd6TdQ,닥터최승TV,creator,3,1230,5,0,410.00,0.004065,0.6667,487,677.4,5150.00
UCLIls7uKRabl9mu7BLugJXQ,레이쵸,creator,1,1217,13,6,1217.00,0.015612,1.0000,1217,1217,45.00
UCDNmS-Wmw7XbSTliiWOeyxA,닥터윤의 피부톡톡♥,creator,1,1208,3,0,1208.00,0.002483,1.0000,1208,1208,9.00
UC7BB3B4p4oOK54hvY9nrlNA,꿀튜브,creator,1,1187,4,0,1187.00,0.003370,1.0000,1187,1187,135000.00
UCF1t1OEc1dC3dLez0LLk4XA,의피셜 vivtone,creator,1,1171,5,1,1171.00,0.005124,0.0000,1171,1171,119.00
UCCDwsqkCfwhPxdQweZsCKuw,올라인의원 - alllineclinic,hospital_clinic,4,1167,12,0,291.75,0.010283,0.7500,309.5,505.7,120.00
UCcUVZpHwbuOwSNRll6ZomqA,캠핑고래TV,creator,1,1158,1,0,1158.00,0.000864,1.0000,1158,1158,474.00
UC_JsH06wtJ5zNci-7-8iI0Q,예감쓰,creator,1,1148,9,9,1148.00,0.015679,1.0000,1148,1148,283.00
UCtA3aCiB-uET-m_a8nXz03Q,세월을 거스르는 왕원장,creator,3,1140,2,1,380.00,0.002632,0.6667,426,624.4,451.00
UCPndYJt2395nueoKyJCLzsw,썰봄,creator,1,1130,2,0,1130.00,0.001770,1.0000,1130,1130,41800.00
UC-ecA7JnEf8CV-6hnectsTg,⌗하콩😘,creator,1,1113,7,0,1113.00,0.006289,1.0000,1113,1113,469.00
UCD5PI3RfNN8_ZY9AvMlFfVA,건강 한스푼,creator,1,1108,0,0,1108.00,0.000000,1.0000,1108,1108,27.00
UC00cv04poeY2uZB1Axh60Zw,신의손을찾아서 ,creator,1,1105,3,0,1105.00,0.002715,1.0000,1105,1105,40900.00
UCSrL3gzR8bBS0B7r-z0mwxA,피부과전문의 Dr.AN닥터안,hospital_clinic,1,1072,19,3,1072.00,0.020522,0.0000,1072,1072,119.00
UC-lcATkOPbD7_LIc58zZshA,수너글soonuggle,creator,1,1066,35,15,1066.00,0.046904,0.0000,1066,1066,1000.00
UCjWw8cxAdOqFPKFC0zitKSw,아픔 위에 예쁨,creator,1,1057,4,4,1057.00,0.007569,1.0000,1057,1057,29.00
UCvBu2vQ_7IQZXmNxCqtNayg,혼자잘댕겨MeTube,creator,1,1046,31,5,1046.00,0.034417,0.0000,1046,1046,1420.00
UCdUL4GM8NpOoBzwsBOIHk2g,오뽀리,creator,1,1033,9,0,1033.00,0.008712,1.0000,1033,1033,93.00
UC8TTUtJK5_0v3qKTxHZWuMw,은쩡별,creator,1,1030,14,3,1030.00,0.016505,1.0000,1030,1030,401.00
UCYu6Up7ixiKBF5R7FfbyGRA,롱,creator,1,1022,36,3,1022.00,0.038160,0.0000,1022,1022,28.00
UC13ysX1mCJGjfYzfL0ZRyzw,백색의 비,creator,1,1017,5,0,1017.00,0.004916,1.0000,1017,1017,47.00
UCRjFH-Ku0t5EVcE6GoKv_1g,설이루,creator,1,1011,1,1,1011.00,0.001978,1.0000,1011,1011,39.00
UCpsVkAj5Rga2mFrvikGebUQ,린콩이의 하루,creator,2,979,12,0,489.50,0.012257,1.0000,489.5,549.9,50.00
UCRhfvzkkvcynFe3V1gclPVQ,행복하고 복된 biz    [oneway Team],creator,1,962,4,1,962.00,0.005198,1.0000,962,962,886.00
UCMorOdnRvFV-u7lxnjzDaTw,부산피부과전문의 황원장,hospital_clinic,2,958,8,2,479.00,0.010438,0.5000,479,506.2,650.00
UC07_wJHID4_d8CAIhswpPhg,캘리포니아 꽃돼지 주부,creator,1,947,10,7,947.00,0.017951,0.0000,947,947,88.00
UC4_j7z7YK8Hv1_Co7_RtYpA,더프라이드성형외과,hospital_clinic,1,940,0,0,940.00,0.000000,1.0000,940,940,60.00
UC7T0doUT72eaHGbPG1N2Z-w,뷰티프로듀서,creator,1,938,6,1,938.00,0.007463,1.0000,938,938,647.00
UC8t8Tho3sF1YJOPx22X17sw,취미자기만족아마추어무명가수새론게릴라방송,creator,1,928,0,0,928.00,0.000000,1.0000,928,928,3170.00
UC0l5ph7Kf23ykcAC3Dkp81w,E예원,creator,1,916,14,10,916.00,0.026201,0.0000,916,916,45.00
UCz_JcvG8DUCSRksGuhWBfHw,닥터유경,creator,1,915,37,2,915.00,0.042623,1.0000,915,915,20300.00
UCGKMY6EhMa5f1qo9B5LZ6Ig,굿닥터 서동훈,creator,4,914,3,0,228.50,0.003282,1.0000,231.5,307.6,72.00
UCv5Ojo8qHl3SK2g1Tf4O03w,민민,creator,1,887,12,0,887.00,0.013529,0.0000,887,887,489.00
UCpTmm84yJLgIBwBcBhjie4Q,에이트성형외과EIGHT EFFECT,hospital_clinic,2,885,12,0,442.50,0.013559,0.5000,442.5,667.7,33900.00
UCIwmYRPUSHlVkM6E8p8kALA,RubyPlasticSurgery,hospital_clinic,1,884,0,0,884.00,0.000000,1.0000,884,884,659.00
UC9OpJASqKHDRDyzDLWWEMQw,수디바,creator,1,850,33,11,850.00,0.051765,0.0000,850,850,85.00
UCW4nb6OyBR-HBq3uFNkPXUw,저스트성형외과,hospital_clinic,1,846,4,0,846.00,0.004728,1.0000,846,846,6860.00
UCbezllGrn2aQ2m9ttIlJ8Bw,THE KLINIQUE,hospital_clinic,1,841,6,0,841.00,0.007134,1.0000,841,841,115000.00
UCqAKu5loQ8arXmiVQ-SFXQQ,제이시스메디칼,creator,3,785,1,0,261.67,0.001274,1.0000,299,319,979.00
UCab55Vw2PG6wDxvRquPAkKg,신사동피부장인,creator,2,783,35,0,391.50,0.044700,1.0000,391.5,445.5,483.00
UCURR3v2YN9yd9mA197zGLug,피부얼라이브,creator,3,780,4,0,260.00,0.005128,1.0000,270,298,246.00
UCd2CJ_TVHTV5qE0TXcscF3g,화이트성형외과,hospital_clinic,2,771,14,0,385.50,0.018158,0.5000,385.5,646.7,85.00
UCS9IQ9c5ZDXZ1JIEiEOmofA,강남테마피부과의원,hospital_clinic,2,765,1,0,382.50,0.001307,1.0000,382.5,521.3,6260.00
UCzQSO7trJEVpcefrVs_V67g,Hoony papa,creator,1,761,5,0,761.00,0.006570,1.0000,761,761,904.00
UCokcC6oMRRVYM0unkJM5XuQ,머레,creator,1,756,11,4,756.00,0.019841,1.0000,756,756,408.00
UCoB7l2qq9JP_HtuWjYKn2lw,수원셀팅의원,hospital_clinic,1,754,4,1,754.00,0.006631,1.0000,754,754,300.00
UCdbKrdgAJ4Y7SkqumX2sHZA,서울바른피부과,hospital_clinic,3,745,25,1,248.33,0.034899,0.6667,244,299.2,137.00
UCVowQXjUUwNADwW4N-VrZog,Dr. 이호 리프팅 안티에이징 정보,hospital_clinic,2,743,1,0,371.50,0.001346,1.0000,371.5,451.9,50.00
UCnKvlCeRgbUgYMOf9LOKrbg,이츄ᰔ,creator,1,738,8,9,738.00,0.023035,1.0000,738,738,154.00
UC08L1tO75kchsut-Jv5C2zA,신유외과,hospital_clinic,2,706,4,0,353.00,0.005666,0.5000,353,371.4,4670.00
UCF_xo0066blZ5oaeH5J7U2Q,이우유🍼,creator,1,698,7,3,698.00,0.014327,1.0000,698,698,18.00
UCxJsye_Ity55VrZ_cZT-NRA,꿀튜브,creator,1,697,0,0,697.00,0.000000,1.0000,697,697,1480.00
UCFd1S1ujbYrTpsBDvmn-YFw,올리고당tv 성형외과전문의 박수연,hospital_clinic,1,673,1,0,673.00,0.001486,1.0000,673,673,2270.00
UCfiZzBoHcd624sxI2TkawRw,니나스,creator,1,652,2,1,652.00,0.004601,1.0000,652,652,128.00
UCntHZyJxbC7nnKPug0gn1fw,피부멜로디,creator,2,649,3,0,324.50,0.004622,1.0000,324.5,382.5,2000.00
UCWecXto2qA0YhLqTHs8ZNNQ,코지 cozy,creator,1,645,10,2,645.00,0.018605,0.0000,645,645,85.00
UCpypkmNCgLTeu9QdF2VNV0g,스캇필름,creator,1,626,7,0,626.00,0.011182,0.0000,626,626,38.00
UCrNrXJZj5G_rlL5ROFYeE8g,수몽이SOOMONGE,creator,1,616,15,0,616.00,0.024351,0.0000,616,616,20000.00
UC5ka3vvaMOu4MvmsoK5DGjQ,봄터뷰by이원장,creator,1,610,0,0,610.00,0.000000,1.0000,610,610,21.00
UCl6cdsESTln9LkmUVC3GfGg,더창수에디션 THE CHANGSOO EDITION,creator,2,610,3,3,305.00,0.009836,0.0000,305,493.8,55.00
UCYPXJe9zCI4jUmgZ0QHH9rw,블랑연구소,creator,2,608,9,10,304.00,0.031250,1.0000,304,390.4,166.00
UCrGHe8N39YKNMDZnU84x-WQ,☁️구름언니☁️,creator,1,607,9,1,607.00,0.016474,1.0000,607,607,130.00
UCHBe4RZlIS7Jqpd_mkJszrw,봤니? 반니!,creator,2,602,3,0,301.00,0.004983,1.0000,301,405,3640.00
UCz53ZJZp6alisr5PFoSocEg,황금피부과,hospital_clinic,1,599,112,0,599.00,0.186978,0.0000,599,599,1150.00
UC1p4msJnetDKeOW-B4nlwZA,제이준성형외과 Jayjun plastic surgery,hospital_clinic,1,599,9,2,599.00,0.018364,1.0000,599,599,7840.00
UCrCKa6bgfJk6OSd_RDhQTgA,피부석환사전 피부에 대한 백과사전 ,hospital_clinic,1,599,11,2,599.00,0.021703,1.0000,599,599,372.00
UCg-myW9KWtt-UGjykZXwBpQ,피부원정대,creator,2,590,4,0,295.00,0.006780,0.5000,295,463.8,24100.00
UC0BoHyxFe5MU4xUqX5Udn7w,더한스피부과,hospital_clinic,1,590,0,0,590.00,0.000000,0.0000,590,590,7.00
UClWOa7rbMfHjDqbKp23ZnWA,다미남의갓생,creator,1,573,0,0,573.00,0.000000,1.0000,573,573,1040.00
UCMtzqmpH04tM390evp1gb9A,세종시 닥터뷰맨,creator,3,562,0,0,187.33,0.000000,0.6667,219,307.8,24.00
UCdkdb4E1Ytbmuq2cMvK1zLQ,⭐️ LALA JIWOO  ,creator,1,557,11,0,557.00,0.019749,1.0000,557,557,8490.00
UCGsey7MWFSQZAzPo4zwWphg,쌈@뽕한 이솔🎀,creator,1,540,6,9,540.00,0.027778,1.0000,540,540,421.00
UC1S5r0UyTqCqych_LuCF27w,필러요정 영원장,creator,1,537,1,0,537.00,0.001862,1.0000,537,537,27.00
UCrtzS3mNukSoTUm3yLxJuUw,히쑥이,creator,1,535,22,15,535.00,0.069159,0.0000,535,535,903.00
UC8PNFjz1sYo6HUZ7cKBUiEQ,임원장의 피부피셜,creator,2,532,21,4,266.00,0.046992,0.5000,266,374,24.00
UCple1_35H_4wOQo_OryXlrw,동안무쌍 러비츄,creator,1,530,4,1,530.00,0.009434,1.0000,530,530,239.00
UCEi8GL3fq1Ct0ma-jkytnmQ,miE,creator,1,523,8,5,523.00,0.024857,0.0000,523,523,18.00
UCS1l93zJLHhfDYfooULCIeQ,뉴욕 디자이너 청아,creator,1,520,3,1,520.00,0.007692,1.0000,520,520,220.00
UC-5JWO9YxwN2ClIYpgG40nQ,연어🐹,creator,1,512,6,4,512.00,0.019531,1.0000,512,512,20.00
UCVc2thwGZrgNp-QZIUB8tnA,동안의사  스타방스,creator,1,512,15,4,512.00,0.037109,0.0000,512,512,1510.00
UCM9mkFmUff9cKRZrcaaIImA,doctor jo,creator,1,511,1,0,511.00,0.001957,1.0000,511,511,9220.00
UCfSJJ8ZAPcAb0gXYq2IYJOw,반해남TV. with 바노바기의원 대전,hospital_clinic,2,509,2,1,254.50,0.005894,1.0000,254.5,290.1,1560.00
UCj5II2wN9YPef9HYYBmuIOg,middle aged cafe,creator,1,507,2,0,507.00,0.003945,1.0000,507,507,28.00
UCtpz9DwD4_yi6kQaQyItirA,BLS클리닉,hospital_clinic,1,498,2,3,498.00,0.010040,1.0000,498,498,4270.00
UCJXsrM0XT67WROf6vQy719A,데일리베이드 : DAILYBAID,creator,1,496,3,0,496.00,0.006048,1.0000,496,496,205.00
UC9IbIdRLCEdJQF2zHVkFNiQ,청담 끌레어,creator,2,496,10,0,248.00,0.020161,0.5000,248,309.6,2120.00
UCh52rdA6R_KMckt1OLUPg6w,캠핑고래경기광주,creator,1,489,1,0,489.00,0.002045,1.0000,489,489,130.00
UCSHA8jR3wAgy-_Kb3yPyoNg,카테리나ON,creator,1,486,31,9,486.00,0.082305,0.0000,486,486,625.00
UCsmEj4KG9ZcwtzGorX6HCvA,설빈,creator,1,482,5,9,482.00,0.029046,1.0000,482,482,325.00
UC6tzi1pZRVTwKtdp7rZCw0w,힙뜨니,creator,1,479,4,0,479.00,0.008351,1.0000,479,479,2920.00
UCflgI8nBA8HqONZezi8HuWA,뉴미 newme,creator,1,477,3,0,477.00,0.006289,1.0000,477,477,1860.00
UCG7tJzeyc3EBgXsNLiKGkKg,연's하루 vlog🎀,creator,1,470,5,0,470.00,0.010638,1.0000,470,470,8.00
UCysOjLFP6g9uwNJB867VSkA,봄키,creator,1,466,9,6,466.00,0.032189,1.0000,466,466,206.00
UCoi9u6GXET-Oh4y81ooO31Q,Dr.고정아,hospital_clinic,1,453,4,0,453.00,0.008830,1.0000,453,453,11400.00
UCFpFZkm7mclD-z_-j7FTUag,톡스앤필 toxnfill,brand,2,453,2,2,226.50,0.008830,0.5000,226.5,405.3,5120.00
UCZgY6_JkMmhBFkbrrVYxi1g,도,creator,1,431,0,0,431.00,0.000000,1.0000,431,431,16.00
UC1Js-cPEL-W35Z7Sj6j1qLw,중년생활연구소,creator,1,431,0,1,431.00,0.002320,1.0000,431,431,36.00
UC6n8LKyz6JxY3CIzW7WRjkg,IOU,creator,1,427,3,0,427.00,0.007026,1.0000,427,427,6310.00
UCnwwW0tgYMLu5PaMDWC8O4Q,오렝지,creator,1,425,8,2,425.00,0.023529,1.0000,425,425,132.00
UCPcfwmf3j_HiDWFJIm1hylg,하나뿐인 피부과전문의,hospital_clinic,1,419,4,0,419.00,0.009547,1.0000,419,419,243.00
UC120Dx91wwLlbOjxCMBpZiQ,빛나는 피부 닥터영,creator,1,417,15,9,417.00,0.057554,0.0000,417,417,14300.00
UC_WoOrxlGWZKXRToORRs21g,경제 읽어주는 부엉이,creator,1,414,0,0,414.00,0.000000,1.0000,414,414,68.00
UCFgT4syT3_yQ5p6Q6VzKnXA,블루폴 공식,brand,4,411,5,4,102.75,0.021898,1.0000,70.5,168.3,16.00
UCt_MTWVNfEvE2pJqWn8ucdQ,예뻐지는 스케치TV,creator,1,401,0,0,401.00,0.000000,1.0000,401,401,2110.00
UCydGUIre2hMeQZW2iTtG2kA,jjekong,creator,1,390,0,0,390.00,0.000000,1.0000,390,390,194.00
UCIoGzVL2QSllia3itS6UoSQ,주꼬롭띵,creator,1,388,13,4,388.00,0.043814,0.0000,388,388,3760.00
UC_0ofDFI1o6h47OV-OblJSQ,의사 이유주,creator,1,385,19,0,385.00,0.049351,0.0000,385,385,23400.00
UCefTGuDDWuVt_qXDN43shAw,보나베띠,creator,2,385,12,6,192.50,0.046753,0.5000,192.5,257.70000000000005,3310.00
UC8tGFE24fh2zOb0InTTVAAA,윤😼,creator,1,383,3,0,383.00,0.007833,1.0000,383,383,154.00
UCJ5U7nUoTpBI_sFFzrNrN5Q,피부닥터 채원장,creator,1,372,1,0,372.00,0.002688,1.0000,372,372,133.00
UClk0Wngjbmu1W50zPJOHa6A,구일,creator,1,371,0,2,371.00,0.005391,0.0000,371,371,888.00
UC2iSvRAhbarA48paI0MS0pg,예림lee,creator,1,370,13,8,370.00,0.056757,0.0000,370,370,121.00
UC7naXfKhNXW79qQobkB2MqQ,KONGNIM / 콩님,creator,1,366,17,5,366.00,0.060109,0.0000,366,366,152.00
UCYInH40hSXsCYXzX5JCZ0KA,닥터 김승희 Drs Hee,creator,1,366,0,0,366.00,0.000000,1.0000,366,366,9.00
UCLu75yPCE9cHOGZphyvBJwg,포엔의원,hospital_clinic,2,365,14,2,182.50,0.043836,0.5000,182.5,284.5,152.00
UC8FCk6fPAlplNV8N_aE5k-w,젊어지는 동안 의사,creator,2,364,0,0,182.00,0.000000,0.5000,182,302.8,417.00
UC7zg0-v2XwD6ebwBVi8Hvjw,해피🌻,creator,1,364,1,9,364.00,0.027473,1.0000,364,364,56.00
UCjGuKpmDaLA_6IaOl7korgA,장토리,creator,1,362,5,1,362.00,0.016575,1.0000,362,362,10.00
UCDXhnEWX2dwcrxrNbGriGSg,실로테레비,creator,1,360,2,0,360.00,0.005556,1.0000,360,360,534.00
UCf7Kej-EOSS15D-UTJZC-EQ,오케이피부클리닉 OKAY Dermatology,hospital_clinic,1,355,5,2,355.00,0.019718,1.0000,355,355,123.00
UC5Z8rkecMLDVuioP0DL2yzQ,친구의 민족 Vlog🫧,creator,1,355,6,0,355.00,0.016901,1.0000,355,355,272.00
UCQFPCEnwo_JlbVwCSdGgbvA,유잇프,creator,1,354,2,3,354.00,0.014124,1.0000,354,354,21.00
UC3d2W6pRHeDkb65BPnvqAog,뷰티플라이,creator,1,353,5,1,353.00,0.016997,0.0000,353,353,1780.00
UCCOa0AXeqaXlFEGCHHQn_Qg,소리,creator,1,353,5,4,353.00,0.025496,1.0000,353,353,1510.00
UCcBbcS2E_2VBhJ7kpft2iiw,Doyi도이,creator,1,353,0,1,353.00,0.002833,1.0000,353,353,429.00
UCc6ioYOrPMnXcoL5djCrhkw,다다자매tv,creator,1,348,5,2,348.00,0.020115,0.0000,348,348,31.00
UC8dLBEd2pMD2wh6NhFs9xdA,떡상stv,creator,1,347,2,0,347.00,0.005764,1.0000,347,347,417.00
UCNx-Qm5Bgi3BpIUsavxlhRQ,포근💙,creator,1,346,2,0,346.00,0.005780,1.0000,346,346,134.00
UC29eAh7VtLisdIGJdEd-57Q,초니 Choni,creator,1,345,0,0,345.00,0.000000,0.0000,345,345,8280.00
UCP7uZgEm0ps8uJZWt0OCJRw,Channel 4월31일,creator,1,337,6,0,337.00,0.017804,1.0000,337,337,2460.00
UCFavHcdjm0HF7fYix074-Pg,청담모네TV,creator,1,337,5,0,337.00,0.014837,1.0000,337,337,1750.00
UCHb-01W8SHl3qLAAFoWuMCw,송도 금손 구원장 뷰티의 정석,creator,1,333,5,0,333.00,0.015015,1.0000,333,333,103.00
UCNGwvZmFTsW5RSd03hvvcXw,미나,creator,1,332,3,0,332.00,0.009036,1.0000,332,332,1850.00
UC1anj2IjDcTrghCxlv_xvfg,물주먹 김두식,creator,1,332,9,6,332.00,0.045181,0.0000,332,332,5.00
UCzm1J1CT94enpmJyuLa_J9A,또띠아,creator,1,329,15,4,329.00,0.057751,0.0000,329,329,11.00
UCcmcSRa4Vf2XvZAzkCqSXKg,유준,creator,1,326,5,1,326.00,0.018405,1.0000,326,326,335.00
UCLrevQV8ifBaMMzwPF98cGA,천콩☁️,creator,1,326,6,0,326.00,0.018405,1.0000,326,326,110.00
UClr9eU5gcPmrpIn9WgsVBOg,뉴라인성형외과 NEWLINE,hospital_clinic,1,326,0,0,326.00,0.000000,1.0000,326,326,4900.00
UCxCHOM2H3giT6mJBLY20FBw,ENJI은지언니,creator,1,324,2,5,324.00,0.021605,1.0000,324,324,7990.00
UCOTl-TvxLgIgr_XdAbO9LQQ,평특소,creator,1,317,4,0,317.00,0.012618,1.0000,317,317,45.00
UC5MWov49P71mCt0xSF3QAng,순두부🍚,creator,1,309,4,2,309.00,0.019417,1.0000,309,309,58.00
UCJ3vHtPG1pGSa_o5nJ3JAtw,뽀질,creator,1,307,2,0,307.00,0.006515,1.0000,307,307,369.00
UCb4ppsVxWMNyKUQ4eZmwapg,구운 감쟈💅🏻,creator,1,306,2,3,306.00,0.016340,1.0000,306,306,48.00
UC70YCQDnERX2jhOxA5oTULA,서은,creator,1,304,17,3,304.00,0.065789,0.0000,304,304,605.00
UCEVZ6iM-kbDvjHUyLi5owXw,하루,creator,1,304,3,2,304.00,0.016447,1.0000,304,304,170.00
UC9xPadEFI8OUkPYQN8QTx_A,욘지,creator,1,302,4,0,302.00,0.013245,1.0000,302,302,266.00
UCjt_QuZZDqZZBnHqQ094aAA,시솔닥터,creator,1,297,2,0,297.00,0.006734,1.0000,297,297,86.00
UCVyuah-Vn_3dZVFhT73RdXQ,에베베🍄다희,creator,1,296,8,4,296.00,0.040541,1.0000,296,296,45.00
